pitcher,pitcher_prior_0,pitcher_prior_1,pitcher_prior_2,pitcher_prior_3,pitcher_prior_4,pitcher_prior_5,pitcher_prior_6,pitcher_prior_7,pitcher_prior_8,pitcher_prior_9,pitcher_prior_10
640448,0.6163366336633663,0.0,0.054455445544554455,0.0,0.0,0.0,0.0,0.3292079207920792,0.0,0.0,0.0
640451,0.45569620253164556,0.0,0.25316455696202533,0.0,0.0,0.0,0.06329113924050633,0.22784810126582278,0.0,0.0,0.0
640454,0.0,0.2857142857142857,0.0,0.19642857142857142,0.25,0.26785714285714285,0.0,0.0,0.0,0.0,0.0
640455,0.643646408839779,0.0,0.0,0.06353591160220995,0.292817679558011,0.0,0.0,0.0,0.0,0.0,0.0
640462,0.5806451612903226,0.021505376344086023,0.3978494623655914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640902,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8837209302325582
641154,0.4206896551724138,0.06436781609195402,0.0,0.2160919540229885,0.2,0.0,0.09885057471264368,0.0,0.0,0.0,0.0
641302,0.26744186046511625,0.1839323467230444,0.0,0.15856236786469344,0.19556025369978858,0.1945031712473573,0.0,0.0,0.0,0.0,0.0
641312,0.2822085889570552,0.03067484662576687,0.3067484662576687,0.27607361963190186,0.10429447852760736,0.0,0.0,0.0,0.0,0.0,0.0
641329,0.45081967213114754,0.0,0.26229508196721313,0.28688524590163933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641343,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972972972972973
641386,0.5076923076923077,0.0,0.3384615384615385,0.12307692307692308,0.0,0.0,0.03076923076923077,0.0,0.0,0.0,0.0
641401,0.3932038834951456,0.0,0.0,0.4563106796116505,0.0,0.15048543689320387,0.0,0.0,0.0,0.0,0.0
641482,0.3684210526315789,0.0,0.0,0.11842105263157894,0.10526315789473684,0.40789473684210525,0.0,0.0,0.0,0.0,0.0
641540,0.0,0.2701612903225806,0.0967741935483871,0.1693548387096774,0.0,0.42338709677419356,0.0,0.0,0.04032258064516129,0.0,0.0
641656,0.15053763440860216,0.44516129032258067,0.4043010752688172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641672,0.12307692307692308,0.23076923076923078,0.18461538461538463,0.0,0.16923076923076924,0.2923076923076923,0.0,0.0,0.0,0.0,0.0
641745,0.4319852941176471,0.12683823529411764,0.18198529411764705,0.12316176470588236,0.13602941176470587,0.0,0.0,0.0,0.0,0.0,0.0
641755,0.23956723338485317,0.0,0.6275115919629057,0.010819165378670788,0.0,0.0,0.12210200927357033,0.0,0.0,0.0,0.0
641778,0.43859649122807015,0.0008771929824561404,0.10701754385964912,0.08859649122807017,0.0,0.22280701754385965,0.14210526315789473,0.0,0.0,0.0,0.0
641793,0.22844590884129598,0.1515650741350906,0.2954420647995607,0.0,0.043931905546403076,0.0,0.0,0.28061504667764964,0.0,0.0,0.0
641816,0.4770063119927863,0.0,0.11361587015329125,0.0,0.0,0.12894499549143373,0.0,0.28043282236248873,0.0,0.0,0.0
641835,0.05154639175257732,0.6494845360824743,0.29896907216494845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641927,0.3696113074204947,0.029681978798586573,0.17879858657243816,0.2833922261484099,0.1010600706713781,0.0,0.03745583038869258,0.0,0.0,0.0,0.0
641941,0.6012024048096193,0.0,0.0,0.0,0.0,0.18036072144288579,0.0,0.218436873747495,0.0,0.0,0.0
642016,0.25384615384615383,0.06923076923076923,0.0,0.0,0.43846153846153846,0.23846153846153847,0.0,0.0,0.0,0.0,0.0
642048,0.05263157894736842,0.3684210526315789,0.2631578947368421,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642100,0.45255474452554745,0.26520681265206814,0.2822384428223844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642121,0.4098360655737705,0.0,0.0,0.3825136612021858,0.01092896174863388,0.19672131147540983,0.0,0.0,0.0,0.0,0.0
642152,0.15308151093439365,0.22266401590457258,0.0,0.16898608349900596,0.21868787276341947,0.22465208747514911,0.011928429423459244,0.0,0.0,0.0,0.0
642180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642207,0.45703125,0.0,0.0,0.54296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642216,0.15384615384615385,0.3269230769230769,0.0,0.30128205128205127,0.1858974358974359,0.0,0.03205128205128205,0.0,0.0,0.0,0.0
642232,0.1504424778761062,0.19089759797724398,0.0,0.22123893805309736,0.1820480404551201,0.2553729456384324,0.0,0.0,0.0,0.0,0.0
642239,0.4765625,0.0,0.0,0.0,0.1328125,0.2734375,0.0,0.1171875,0.0,0.0,0.0
642397,0.09296482412060302,0.49246231155778897,0.3768844221105528,0.0,0.032663316582914576,0.0,0.0,0.005025125628140704,0.0,0.0,0.0
642520,0.32608695652173914,0.15217391304347827,0.21739130434782608,0.17391304347826086,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0
642528,0.03785488958990536,0.5394321766561514,0.0,0.20504731861198738,0.0,0.03470031545741325,0.1829652996845426,0.0,0.0,0.0,0.0
642547,0.5494241842610365,0.0,0.09117082533589252,0.20585412667946257,0.004318618042226488,0.0,0.13675623800383876,0.0,0.0,0.0,0.012476007677543186
642585,0.0,0.6086956521739131,0.07971014492753623,0.0,0.0,0.0024154589371980675,0.0,0.30676328502415456,0.0,0.0,0.0024154589371980675
642701,0.27564102564102566,0.0876068376068376,0.47863247863247865,0.06837606837606838,0.0,0.08974358974358974,0.0,0.0,0.0,0.0,0.0
642708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642759,0.6774193548387096,0.0,0.0,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643338,0.5053763440860215,0.012903225806451613,0.47956989247311826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002150537634408602
643361,0.3793103448275862,0.0,0.0,0.3563218390804598,0.0,0.26436781609195403,0.0,0.0,0.0,0.0,0.0
643377,0.15439856373429084,0.09874326750448834,0.0,0.24057450628366248,0.4793536804308797,0.025134649910233394,0.0017953321364452424,0.0,0.0,0.0,0.0
643410,0.007352941176470588,0.36519607843137253,0.014705882352941176,0.0,0.0,0.03676470588235294,0.23529411764705882,0.34068627450980393,0.0,0.0,0.0
643511,0.0,0.7451523545706371,0.2548476454293629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645261,0.17558528428093645,0.26198439241917504,0.1750278706800446,0.21962095875139354,0.0,0.1677814938684504,0.0,0.0,0.0,0.0,0.0
645305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
645444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
646242,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.23809523809523808,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
647315,0.0,0.5098039215686274,0.22549019607843138,0.0,0.0392156862745098,0.22549019607843138,0.0,0.0,0.0,0.0,0.0
647336,0.43764892772041303,0.10007942811755362,0.0,0.10881652104845115,0.0,0.0,0.0,0.0,0.0,0.3526608419380461,0.0007942811755361397
647351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
650556,0.5017667844522968,0.0088339222614841,0.4840989399293286,0.00530035335689046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650633,0.24688279301745636,0.27057356608478805,0.06982543640897755,0.2119700748129676,0.20074812967581046,0.0,0.0,0.0,0.0,0.0,0.0
650644,0.14691943127962084,0.17819905213270143,0.0938388625592417,0.0,0.0,0.34502369668246446,0.17819905213270143,0.05781990521327014,0.0,0.0,0.0
650671,0.8709677419354839,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650893,0.262987012987013,0.21753246753246752,0.0,0.0,0.0,0.19155844155844157,0.21103896103896103,0.11688311688311688,0.0,0.0,0.0
650911,0.0,0.4459673168160253,0.16341591987348444,0.3906167633104902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655889,0.2,0.2830188679245283,0.5169811320754717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656186,0.25517241379310346,0.2517241379310345,0.2482758620689655,0.24482758620689654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656222,0.47288503253796094,0.0,0.0,0.40997830802603036,0.0,0.11713665943600868,0.0,0.0,0.0,0.0,0.0
656234,0.0,0.32281205164992827,0.0,0.0,0.4017216642754663,0.03012912482065997,0.24533715925394547,0.0,0.0,0.0,0.0
656240,0.363013698630137,0.010273972602739725,0.4366438356164384,0.0,0.0,0.0,0.0,0.19006849315068494,0.0,0.0,0.0
656257,0.37209302325581395,0.0,0.0,0.0,0.2558139534883721,0.37209302325581395,0.0,0.0,0.0,0.0,0.0
656271,0.4397590361445783,0.08835341365461848,0.25502008032128515,0.21686746987951808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656288,0.34801016088060965,0.0,0.2955122777307367,0.24132091447925486,0.011854360711261643,0.03386960203217612,0.0,0.0,0.06943268416596104,0.0,0.0
656302,0.4135148764498235,0.019667170953101363,0.45486636409480585,0.012607160867372668,0.019667170953101363,0.0,0.0,0.0,0.07967725668179526,0.0,0.0
656420,0.3442622950819672,0.0,0.14754098360655737,0.5081967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656427,0.46499477533960293,0.018808777429467086,0.22675026123301986,0.02612330198537095,0.0,0.0,0.0,0.0,0.26332288401253917,0.0,0.0
656457,0.10696517412935323,0.30597014925373134,0.0,0.0,0.26865671641791045,0.21144278606965175,0.0,0.10696517412935323,0.0,0.0,0.0
656464,0.4942857142857143,0.07428571428571429,0.43142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656546,0.33473684210526317,0.08421052631578947,0.29894736842105263,0.0,0.0,0.0,0.0,0.28210526315789475,0.0,0.0,0.0
656550,0.31483578708946774,0.0011325028312570782,0.37315968289920726,0.010758776896942242,0.0,0.1579841449603624,0.1421291053227633,0.0,0.0,0.0,0.0
656557,0.05967741935483871,0.38548387096774195,0.0,0.0,0.36774193548387096,0.0,0.0,0.1870967741935484,0.0,0.0,0.0
656605,0.3319349764027268,0.17147351861562665,0.16570529627687466,0.07079181961195595,0.18615626638699528,0.0015731515469323545,0.0723649711588883,0.0,0.0,0.0,0.0
656629,0.7702702702702703,0.0,0.0,0.0,0.0,0.22972972972972974,0.0,0.0,0.0,0.0,0.0
656641,0.4938118811881188,0.0,0.20915841584158415,0.24257425742574257,0.0,0.0,0.054455445544554455,0.0,0.0,0.0,0.0
656686,0.4262295081967213,0.0,0.3770491803278688,0.02459016393442623,0.0,0.0,0.1721311475409836,0.0,0.0,0.0,0.0
656730,0.6309226932668329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3690773067331671,0.0,0.0
656731,0.39377289377289376,0.20238095238095238,0.23901098901098902,0.076007326007326,0.011904761904761904,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
656794,0.30057803468208094,0.1926782273603083,0.0,0.0789980732177264,0.0,0.15221579961464354,0.05876685934489403,0.0,0.0,0.21676300578034682,0.0
656848,0.5363636363636364,0.06363636363636363,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656849,0.22771213748657357,0.28839957035445757,0.2083780880773362,0.1439312567132116,0.0,0.0,0.13157894736842105,0.0,0.0,0.0,0.0
656876,0.32827949901120634,0.24456163480553725,0.0006591957811470006,0.01120632827949901,0.05405405405405406,0.3150955833882663,0.04614370468029005,0.0,0.0,0.0,0.0
656896,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.975
656945,0.5585585585585585,0.0045045045045045045,0.4369369369369369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656986,0.4276315789473684,0.008771929824561403,0.5592105263157895,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0
657006,0.6415094339622641,0.025157232704402517,0.2389937106918239,0.031446540880503145,0.0,0.0,0.06289308176100629,0.0,0.0,0.0,0.0
657024,0.4489795918367347,0.0,0.09183673469387756,0.0,0.0,0.0,0.0,0.45918367346938777,0.0,0.0,0.0
657044,0.10385756676557864,0.456973293768546,0.4391691394658754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657053,0.0,0.53125,0.0,0.0,0.0,0.0,0.1875,0.28125,0.0,0.0,0.0
657097,0.44081632653061226,0.0,0.0,0.37551020408163266,0.1836734693877551,0.0,0.0,0.0,0.0,0.0,0.0
657240,0.46808510638297873,0.0,0.5063829787234042,0.00851063829787234,0.01702127659574468,0.0,0.0,0.0,0.0,0.0,0.0
657277,0.07530402245088869,0.3437792329279701,0.0,0.24087932647333957,0.2600561272217025,0.07998129092609915,0.0,0.0,0.0,0.0,0.0
657376,0.0726643598615917,0.07352941176470588,0.13321799307958476,0.0,0.1245674740484429,0.4083044982698962,0.0,0.0,0.18771626297577854,0.0,0.0
657424,0.22807017543859648,0.10526315789473684,0.5263157894736842,0.09941520467836257,0.04093567251461988,0.0,0.0,0.0,0.0,0.0,0.0
657514,0.004158004158004158,0.4261954261954262,0.04365904365904366,0.13305613305613306,0.0,0.11850311850311851,0.27442827442827444,0.0,0.0,0.0,0.0
657571,0.359375,0.1875,0.0,0.0,0.0,0.20535714285714285,0.0,0.0,0.0,0.24776785714285715,0.0
657585,0.04553734061930783,0.2659380692167577,0.0,0.0,0.1930783242258652,0.27140255009107467,0.0,0.22404371584699453,0.0,0.0,0.0
657612,0.1934673366834171,0.7562814070351759,0.0,0.0,0.0,0.05025125628140704,0.0,0.0,0.0,0.0,0.0
657649,0.0021413276231263384,0.5331905781584583,0.0,0.08137044967880086,0.0,0.21627408993576017,0.1670235546038544,0.0,0.0,0.0,0.0
657746,0.5082599118942731,0.11674008810572688,0.08865638766519823,0.0,0.1343612334801762,0.0,0.0,0.12004405286343613,0.03138766519823789,0.0,0.0005506607929515419
657756,0.5617977528089888,0.0,0.0,0.20224719101123595,0.033707865168539325,0.20224719101123595,0.0,0.0,0.0,0.0,0.0
660271,0.4541832669322709,0.05976095617529881,0.09163346613545817,0.0,0.30677290836653387,0.035856573705179286,0.01195219123505976,0.0398406374501992,0.0,0.0,0.0
660604,0.40268456375838924,0.0,0.20134228187919462,0.33557046979865773,0.0,0.0,0.06040268456375839,0.0,0.0,0.0,0.0
660730,0.44398340248962653,0.0,0.0,0.07053941908713693,0.11203319502074689,0.13278008298755187,0.24066390041493776,0.0,0.0,0.0,0.0
660761,0.4857142857142857,0.0,0.24285714285714285,0.2571428571428571,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
660787,0.13190184049079753,0.4723926380368098,0.12883435582822086,0.2668711656441718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660825,0.17275747508305647,0.3372093023255814,0.0,0.0,0.4601328903654485,0.0016611295681063123,0.0,0.02823920265780731,0.0,0.0,0.0
660844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
660853,0.4489402697495183,0.0,0.37957610789980734,0.17148362235067438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660896,0.4680483592400691,0.11398963730569948,0.1692573402417962,0.027633851468048358,0.0,0.0,0.22107081174438686,0.0,0.0,0.0,0.0
661395,0.33725490196078434,0.0,0.0,0.0,0.0803921568627451,0.0,0.0,0.38235294117647056,0.2,0.0,0.0
661403,0.0,0.012396694214876033,0.30785123966942146,0.0,0.0,0.6797520661157025,0.0,0.0,0.0,0.0,0.0
661563,0.4166666666666667,0.0,0.3194444444444444,0.2638888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662253,0.3532934131736527,0.1277445109780439,0.49700598802395207,0.021956087824351298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663158,0.6610526315789473,0.10947368421052632,0.0,0.2294736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663321,0.45132743362831856,0.0,0.4336283185840708,0.0,0.0,0.0,0.0,0.11504424778761062,0.0,0.0,0.0
663362,0.1414141414141414,0.09090909090909091,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.7373737373737373
663372,0.321256038647343,0.12318840579710146,0.16908212560386474,0.17391304347826086,0.14492753623188406,0.0,0.06763285024154589,0.0,0.0,0.0,0.0
663399,0.22469135802469137,0.2074074074074074,0.18518518518518517,0.16296296296296298,0.21975308641975308,0.0,0.0,0.0,0.0,0.0,0.0
663423,0.31932773109243695,0.018907563025210083,0.008403361344537815,0.01680672268907563,0.17857142857142858,0.2184873949579832,0.20798319327731093,0.031512605042016806,0.0,0.0,0.0
663432,0.48514851485148514,0.0,0.5148514851485149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663436,0.3150074294205052,0.09361069836552749,0.2600297176820208,0.23328380386329867,0.05943536404160475,0.0014858841010401188,0.03714710252600297,0.0,0.0,0.0,0.0
663455,0.6666666666666666,0.0,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663460,0.36199376947040496,0.06728971962616823,0.13894080996884736,0.22180685358255453,0.20996884735202492,0.0,0.0,0.0,0.0,0.0,0.0
663462,0.2553191489361702,0.14893617021276595,0.2978723404255319,0.0,0.14893617021276595,0.0,0.14893617021276595,0.0,0.0,0.0,0.0
663465,0.35231316725978645,0.06761565836298933,0.0,0.19750889679715303,0.0,0.23309608540925267,0.1494661921708185,0.0,0.0,0.0,0.0
663474,0.8292682926829268,0.0,0.06097560975609756,0.0,0.0,0.0,0.10975609756097561,0.0,0.0,0.0,0.0
663485,0.29182156133828996,0.07806691449814127,0.0,0.0,0.0,0.27137546468401486,0.1449814126394052,0.2137546468401487,0.0,0.0,0.0
663542,0.6415094339622641,0.06918238993710692,0.0,0.012578616352201259,0.2578616352201258,0.018867924528301886,0.0,0.0,0.0,0.0,0.0
663546,0.0,0.46464646464646464,0.0,0.0,0.0,0.1414141414141414,0.0,0.0,0.3939393939393939,0.0,0.0
663554,0.3284182305630027,0.12935656836461126,0.1467828418230563,0.0,0.0,0.0,0.0,0.2540214477211796,0.0,0.14142091152815014,0.0
663559,0.49150409062303335,0.10635619886721208,0.1894273127753304,0.0,0.0,0.0,0.12712397734424166,0.08558842039018251,0.0,0.0,0.0
663562,0.07407407407407407,0.35802469135802467,0.0,0.0,0.35185185185185186,0.19753086419753085,0.0,0.0,0.0,0.0,0.018518518518518517
663568,0.2407566638005159,0.26053310404127256,0.17282889079965605,0.09028374892519346,0.06792777300085985,0.16680997420464316,0.0008598452278589854,0.0,0.0,0.0,0.0
663574,0.6196943972835314,0.0,0.19524617996604415,0.0,0.0,0.0,0.0,0.0,0.0,0.18505942275042445,0.0
663623,0.31155778894472363,0.21959798994974875,0.04623115577889447,0.08190954773869347,0.0,0.03869346733668342,0.3015075376884422,0.0,0.0,0.0,0.0005025125628140704
663671,0.6509090909090909,0.0,0.2581818181818182,0.0036363636363636364,0.0,0.0,0.08727272727272728,0.0,0.0,0.0,0.0
663687,0.5552,0.0,0.0,0.144,0.0352,0.0368,0.2288,0.0,0.0,0.0,0.0
663738,0.2280334728033473,0.16317991631799164,0.28870292887029286,0.2217573221757322,0.0,0.0,0.0,0.0,0.09832635983263599,0.0,0.0
663765,0.14102564102564102,0.32905982905982906,0.0,0.23076923076923078,0.18376068376068377,0.11538461538461539,0.0,0.0,0.0,0.0,0.0
663767,0.17752808988764046,0.21348314606741572,0.0,0.0696629213483146,0.29213483146067415,0.24719101123595505,0.0,0.0,0.0,0.0,0.0
663773,0.052083333333333336,0.4375,0.10416666666666667,0.0,0.0,0.0,0.0,0.40625,0.0,0.0,0.0
663795,0.0,0.3024390243902439,0.13658536585365855,0.25853658536585367,0.0,0.3024390243902439,0.0,0.0,0.0,0.0,0.0
663804,0.5786163522012578,0.025157232704402517,0.3270440251572327,0.06918238993710692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663855,0.10095011876484561,0.5237529691211401,0.06769596199524941,0.0,0.2505938242280285,0.0,0.0,0.057007125890736345,0.0,0.0,0.0
663878,0.5093167701863354,0.031055900621118012,0.422360248447205,0.0,0.0,0.0,0.037267080745341616,0.0,0.0,0.0,0.0
663893,0.0,0.4165341812400636,0.0,0.0,0.0,0.05246422893481717,0.0,0.0,0.5310015898251192,0.0,0.0
663897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
663903,0.11653116531165311,0.39186991869918697,0.2959349593495935,0.0,0.0921409214092141,0.1035230352303523,0.0,0.0,0.0,0.0,0.0
663941,0.31419939577039274,0.0,0.2326283987915408,0.0,0.22054380664652568,0.0,0.2326283987915408,0.0,0.0,0.0,0.0
663947,0.15547703180212014,0.16607773851590105,0.0,0.16431095406360424,0.15371024734982333,0.30918727915194344,0.05123674911660778,0.0,0.0,0.0,0.0
663967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
663969,0.11205432937181664,0.2597623089983022,0.0,0.0,0.21561969439728354,0.003395585738539898,0.24787775891341257,0.16129032258064516,0.0,0.0,0.0
663978,0.4365256124721604,0.04398663697104677,0.026726057906458798,0.23997772828507796,0.0,0.1403118040089087,0.11247216035634744,0.0,0.0,0.0,0.0
663992,0.1326530612244898,0.3163265306122449,0.10204081632653061,0.0,0.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0
664062,0.40069686411149824,0.0,0.16376306620209058,0.0,0.0,0.0,0.16898954703832753,0.2665505226480836,0.0,0.0,0.0
664076,0.09695290858725762,0.407202216066482,0.3767313019390582,0.0,0.09695290858725762,0.0221606648199446,0.0,0.0,0.0,0.0,0.0
664123,0.0594059405940594,0.4752475247524752,0.0,0.12871287128712872,0.33663366336633666,0.0,0.0,0.0,0.0,0.0,0.0
664126,0.5266524520255863,0.0,0.40298507462686567,0.07036247334754797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664129,0.21348314606741572,0.16853932584269662,0.6179775280898876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664139,0.48695652173913045,0.0,0.18695652173913044,0.030434782608695653,0.14347826086956522,0.14782608695652175,0.0,0.0,0.0,0.0,0.004347826086956522
664141,0.0,0.5757575757575758,0.22727272727272727,0.14646464646464646,0.0,0.0,0.050505050505050504,0.0,0.0,0.0,0.0
664192,0.20465116279069767,0.46511627906976744,0.0,0.0,0.0,0.0,0.32558139534883723,0.004651162790697674,0.0,0.0,0.0
664199,0.24725274725274726,0.14560439560439561,0.42032967032967034,0.18681318681318682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664208,0.0,0.09865470852017937,0.0,0.0,0.13228699551569506,0.3542600896860987,0.4147982062780269,0.0,0.0,0.0,0.0
664285,0.0026838432635534087,0.4396135265700483,0.01932367149758454,0.19484702093397746,0.0,0.0,0.3435319377348363,0.0,0.0,0.0,0.0
664294,0.2777777777777778,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664351,0.5238095238095238,0.02040816326530612,0.17006802721088435,0.1836734693877551,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.0
664747,0.660377358490566,0.0,0.33962264150943394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664849,0.0,0.5569620253164557,0.0,0.0,0.4050632911392405,0.0379746835443038,0.0,0.0,0.0,0.0,0.0
664854,0.46099290780141844,0.0,0.4799054373522459,0.0,0.0,0.014184397163120567,0.04491725768321513,0.0,0.0,0.0,0.0
664875,0.07142857142857142,0.37755102040816324,0.0,0.0,0.5510204081632653,0.0,0.0,0.0,0.0,0.0,0.0
664948,0.075,0.0,0.0,0.2125,0.0,0.5875,0.125,0.0,0.0,0.0,0.0
664991,0.08854166666666667,0.46875,0.3229166666666667,0.0,0.0,0.0,0.11458333333333333,0.005208333333333333,0.0,0.0,0.0
665019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
665152,0.24115755627009647,0.2052518756698821,0.0010718113612004287,0.0,0.0,0.20846730975348338,0.13933547695605572,0.20418006430868169,0.0,0.0,0.0005359056806002144
665625,0.0,0.48214285714285715,0.5178571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665660,0.426056338028169,0.16901408450704225,0.3591549295774648,0.045774647887323945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665795,0.12393442622950819,0.21442622950819673,0.17901639344262296,0.24262295081967214,0.0,0.0,0.24,0.0,0.0,0.0,0.0
666120,0.5059523809523809,0.0,0.0,0.3630952380952381,0.0,0.0,0.13095238095238096,0.0,0.0,0.0,0.0
666142,0.47248322147651006,0.0,0.1436241610738255,0.20536912751677852,0.0,0.026845637583892617,0.0,0.0,0.15167785234899328,0.0,0.0
666157,0.28283378746594007,0.19564032697547684,0.0,0.22343324250681199,0.0,0.0,0.29809264305177113,0.0,0.0,0.0,0.0
666168,0.26666666666666666,0.3,0.2833333333333333,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0
666171,0.35019455252918286,0.0,0.1828793774319066,0.0,0.20817120622568094,0.22762645914396887,0.0,0.0,0.0,0.0311284046692607,0.0
666200,0.3283582089552239,0.09881626351003603,0.08646423057128153,0.19608852290272774,0.2902727740607308,0.0,0.0,0.0,0.0,0.0,0.0
666214,0.43914081145584727,0.0,0.23389021479713604,0.008353221957040573,0.0,0.14200477326968974,0.1766109785202864,0.0,0.0,0.0,0.0
666215,0.3446601941747573,0.17475728155339806,0.0,0.014563106796116505,0.0,0.24757281553398058,0.11650485436893204,0.0,0.0,0.10194174757281553,0.0
666277,0.18253968253968253,0.25793650793650796,0.15079365079365079,0.24206349206349206,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
666374,0.043478260869565216,0.20869565217391303,0.6289855072463768,0.11304347826086956,0.0,0.0,0.0,0.0,0.005797101449275362,0.0,0.0
666619,0.0,0.3670886075949367,0.6329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666659,0.4375,0.0,0.46875,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666661,0.47560975609756095,0.17682926829268292,0.21341463414634146,0.13414634146341464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666808,0.0,0.09611829944547134,0.5545286506469501,0.0,0.0,0.34750462107208874,0.0,0.0,0.0,0.0,0.0018484288354898336
666974,0.13033175355450238,0.44786729857819907,0.011848341232227487,0.1872037914691943,0.18009478672985782,0.04265402843601896,0.0,0.0,0.0,0.0,0.0
667297,0.0,0.2755102040816326,0.4489795918367347,0.0,0.0,0.0,0.2755102040816326,0.0,0.0,0.0,0.0
667463,0.02109704641350211,0.5843881856540084,0.12025316455696203,0.21729957805907174,0.0,0.0,0.056962025316455694,0.0,0.0,0.0,0.0
667755,0.0817641228939544,0.4940535183349851,0.07284440039643211,0.003964321110009911,0.0,0.0,0.0,0.07730426164519326,0.2700693756194252,0.0,0.0
668390,0.20300751879699247,0.2706766917293233,0.21428571428571427,0.0,0.0,0.18045112781954886,0.018796992481203006,0.11278195488721804,0.0,0.0,0.0
668670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
668674,0.23014256619144602,0.2830957230142566,0.3095723014256619,0.17718940936863545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668678,0.43260340632603406,0.027737226277372264,0.13722627737226278,0.14695863746958637,0.0,0.0009732360097323601,0.0,0.0,0.25401459854014596,0.0,0.00048661800486618007
